2024-06-14 22:38:17,327 INFO    StreamThr :7536 [internal.py:wandb_internal():85] W&B internal server running at pid: 7536, started at: 2024-06-14 22:38:17.326719
2024-06-14 22:38:17,327 DEBUG   HandlerThread:7536 [handler.py:handle_request():158] handle_request: status
2024-06-14 22:38:17,331 INFO    WriterThread:7536 [datastore.py:open_for_write():87] open: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_223817-hg40y9h0\run-hg40y9h0.wandb
2024-06-14 22:38:17,331 DEBUG   SenderThread:7536 [sender.py:send():379] send: header
2024-06-14 22:38:17,493 DEBUG   SenderThread:7536 [sender.py:send():379] send: run
2024-06-14 22:38:19,277 INFO    SenderThread:7536 [dir_watcher.py:__init__():211] watching files in: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_223817-hg40y9h0\files
2024-06-14 22:38:19,277 INFO    SenderThread:7536 [sender.py:_start_run_threads():1188] run started: hg40y9h0 with start time 1718419097.327719
2024-06-14 22:38:19,286 DEBUG   HandlerThread:7536 [handler.py:handle_request():158] handle_request: check_version
2024-06-14 22:38:19,286 DEBUG   SenderThread:7536 [sender.py:send_request():406] send_request: check_version
2024-06-14 22:38:19,741 DEBUG   HandlerThread:7536 [handler.py:handle_request():158] handle_request: run_start
2024-06-14 22:38:19,765 DEBUG   HandlerThread:7536 [system_info.py:__init__():26] System info init
2024-06-14 22:38:19,765 DEBUG   HandlerThread:7536 [system_info.py:__init__():41] System info init done
2024-06-14 22:38:19,765 INFO    HandlerThread:7536 [system_monitor.py:start():194] Starting system monitor
2024-06-14 22:38:19,766 INFO    SystemMonitor:7536 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-14 22:38:19,766 INFO    HandlerThread:7536 [system_monitor.py:probe():214] Collecting system info
2024-06-14 22:38:19,770 INFO    SystemMonitor:7536 [interfaces.py:start():188] Started cpu monitoring
2024-06-14 22:38:19,770 INFO    SystemMonitor:7536 [interfaces.py:start():188] Started disk monitoring
2024-06-14 22:38:19,771 INFO    SystemMonitor:7536 [interfaces.py:start():188] Started gpu monitoring
2024-06-14 22:38:19,779 INFO    SystemMonitor:7536 [interfaces.py:start():188] Started memory monitoring
2024-06-14 22:38:19,791 INFO    SystemMonitor:7536 [interfaces.py:start():188] Started network monitoring
2024-06-14 22:38:19,795 DEBUG   HandlerThread:7536 [system_info.py:probe():152] Probing system
2024-06-14 22:38:19,797 DEBUG   HandlerThread:7536 [system_info.py:_probe_git():137] Probing git
2024-06-14 22:38:19,880 DEBUG   HandlerThread:7536 [system_info.py:_probe_git():145] Probing git done
2024-06-14 22:38:19,880 DEBUG   HandlerThread:7536 [system_info.py:probe():200] Probing system done
