2024-06-14 10:01:53,780 INFO    StreamThr :140 [internal.py:wandb_internal():85] W&B internal server running at pid: 140, started at: 2024-06-14 10:01:53.779534
2024-06-14 10:01:53,781 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: status
2024-06-14 10:01:53,785 INFO    WriterThread:140 [datastore.py:open_for_write():87] open: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_100153-d6cy8q80\run-d6cy8q80.wandb
2024-06-14 10:01:53,786 DEBUG   SenderThread:140 [sender.py:send():379] send: header
2024-06-14 10:01:54,296 DEBUG   SenderThread:140 [sender.py:send():379] send: run
2024-06-14 10:01:55,080 INFO    SenderThread:140 [dir_watcher.py:__init__():211] watching files in: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_100153-d6cy8q80\files
2024-06-14 10:01:55,080 INFO    SenderThread:140 [sender.py:_start_run_threads():1188] run started: d6cy8q80 with start time 1718373713.780535
2024-06-14 10:01:55,090 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: check_version
2024-06-14 10:01:55,090 DEBUG   SenderThread:140 [sender.py:send_request():406] send_request: check_version
2024-06-14 10:01:55,546 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: run_start
2024-06-14 10:01:55,574 DEBUG   HandlerThread:140 [system_info.py:__init__():26] System info init
2024-06-14 10:01:55,574 DEBUG   HandlerThread:140 [system_info.py:__init__():41] System info init done
2024-06-14 10:01:55,574 INFO    HandlerThread:140 [system_monitor.py:start():194] Starting system monitor
2024-06-14 10:01:55,574 INFO    SystemMonitor:140 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-14 10:01:55,574 INFO    HandlerThread:140 [system_monitor.py:probe():214] Collecting system info
2024-06-14 10:01:55,579 INFO    SystemMonitor:140 [interfaces.py:start():188] Started cpu monitoring
2024-06-14 10:01:55,580 INFO    SystemMonitor:140 [interfaces.py:start():188] Started disk monitoring
2024-06-14 10:01:55,580 INFO    SystemMonitor:140 [interfaces.py:start():188] Started gpu monitoring
2024-06-14 10:01:55,588 INFO    SystemMonitor:140 [interfaces.py:start():188] Started memory monitoring
2024-06-14 10:01:55,593 DEBUG   HandlerThread:140 [system_info.py:probe():152] Probing system
2024-06-14 10:01:55,606 INFO    SystemMonitor:140 [interfaces.py:start():188] Started network monitoring
2024-06-14 10:01:55,607 DEBUG   HandlerThread:140 [system_info.py:_probe_git():137] Probing git
2024-06-14 10:01:55,695 DEBUG   HandlerThread:140 [system_info.py:_probe_git():145] Probing git done
2024-06-14 10:01:55,695 DEBUG   HandlerThread:140 [system_info.py:probe():200] Probing system done
2024-06-14 10:01:55,695 DEBUG   HandlerThread:140 [system_monitor.py:probe():223] {'os': 'Windows-11-10.0.22631-SP0', 'python': '3.12.2', 'heartbeatAt': '2024-06-14T14:01:55.605768', 'startedAt': '2024-06-14T14:01:53.773062', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'B:\\GitHub\\ultralytics\\ultralytics\\ultralytics\\TestYolo.py', 'codePathLocal': 'TestYolo.py', 'codePath': 'ultralytics\\TestYolo.py', 'git': {'remote': 'https://github.com/Logan-Cole-Luna/ultralytics.git', 'commit': 'e0b486d1b271d4998304d538ac5f0ecea17c7a16'}, 'email': 'LoganLambeth8@gmail.com', 'root': 'B:/GitHub/ultralytics/ultralytics', 'host': 'DESKTOP-JA3B0L7', 'username': 'Logan', 'executable': 'C:\\Users\\Logan\\AppData\\Local\\Programs\\Python\\Python312\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3593.0, 'min': 0.0, 'max': 3593.0}, 'cpu_freq_per_core': [{'current': 3593.0, 'min': 0.0, 'max': 3593.0}], 'disk': {'/': {'total': 476.93847274780273, 'used': 380.24584579467773}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 63.94804763793945}}
2024-06-14 10:01:55,695 INFO    HandlerThread:140 [system_monitor.py:probe():224] Finished collecting system info
2024-06-14 10:01:55,695 INFO    HandlerThread:140 [system_monitor.py:probe():227] Publishing system info
2024-06-14 10:01:55,696 INFO    HandlerThread:140 [system_monitor.py:probe():229] Finished publishing system info
2024-06-14 10:01:55,700 DEBUG   SenderThread:140 [sender.py:send():379] send: files
2024-06-14 10:01:55,700 INFO    SenderThread:140 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-14 10:01:55,798 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: python_packages
2024-06-14 10:01:55,799 DEBUG   SenderThread:140 [sender.py:send_request():406] send_request: python_packages
2024-06-14 10:01:55,799 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: stop_status
2024-06-14 10:01:55,799 DEBUG   SenderThread:140 [sender.py:send_request():406] send_request: stop_status
2024-06-14 10:01:55,800 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 10:01:56,083 INFO    Thread-16 :140 [dir_watcher.py:_on_file_created():271] file/dir created: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_100153-d6cy8q80\files\wandb-metadata.json
2024-06-14 10:01:56,083 INFO    Thread-16 :140 [dir_watcher.py:_on_file_created():271] file/dir created: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_100153-d6cy8q80\files\requirements.txt
2024-06-14 10:01:56,321 DEBUG   SenderThread:140 [sender.py:send():379] send: telemetry
2024-06-14 10:01:56,372 INFO    wandb-upload_0:140 [upload_job.py:push():130] Uploaded file C:\Users\Logan\AppData\Local\Temp\tmpd4uwvbohwandb\5nyyhjr9-wandb-metadata.json
2024-06-14 10:01:56,852 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 10:01:57,086 INFO    Thread-16 :140 [dir_watcher.py:_on_file_created():271] file/dir created: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_100153-d6cy8q80\files\output.log
2024-06-14 10:01:57,508 DEBUG   SenderThread:140 [sender.py:send():379] send: telemetry
2024-06-14 10:01:57,864 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 10:01:58,879 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 10:01:59,114 INFO    Thread-16 :140 [dir_watcher.py:_on_file_modified():288] file/dir modified: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_100153-d6cy8q80\files\output.log
2024-06-14 10:01:59,439 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: status_report
2024-06-14 10:01:59,880 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 10:02:00,890 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 10:02:01,136 INFO    Thread-16 :140 [dir_watcher.py:_on_file_modified():288] file/dir modified: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_100153-d6cy8q80\files\output.log
2024-06-14 10:02:01,895 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 10:02:02,909 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 10:02:03,919 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 10:02:04,896 DEBUG   HandlerThread:140 [handler.py:handle_request():158] handle_request: status_report
