2024-06-15 09:48:59,520 INFO    StreamThr :5612 [internal.py:wandb_internal():85] W&B internal server running at pid: 5612, started at: 2024-06-15 09:48:59.520980
2024-06-15 09:48:59,522 DEBUG   HandlerThread:5612 [handler.py:handle_request():158] handle_request: status
2024-06-15 09:48:59,526 INFO    WriterThread:5612 [datastore.py:open_for_write():87] open: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240615_094859-5mhwbgpx\run-5mhwbgpx.wandb
2024-06-15 09:48:59,528 DEBUG   SenderThread:5612 [sender.py:send():379] send: header
2024-06-15 09:48:59,706 DEBUG   SenderThread:5612 [sender.py:send():379] send: run
2024-06-15 09:49:00,231 INFO    SenderThread:5612 [dir_watcher.py:__init__():211] watching files in: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240615_094859-5mhwbgpx\files
2024-06-15 09:49:00,231 INFO    SenderThread:5612 [sender.py:_start_run_threads():1188] run started: 5mhwbgpx with start time 1718459339.521979
2024-06-15 09:49:00,242 DEBUG   HandlerThread:5612 [handler.py:handle_request():158] handle_request: check_version
2024-06-15 09:49:00,242 DEBUG   SenderThread:5612 [sender.py:send_request():406] send_request: check_version
2024-06-15 09:49:00,685 DEBUG   HandlerThread:5612 [handler.py:handle_request():158] handle_request: run_start
2024-06-15 09:49:00,716 DEBUG   HandlerThread:5612 [system_info.py:__init__():26] System info init
2024-06-15 09:49:00,716 DEBUG   HandlerThread:5612 [system_info.py:__init__():41] System info init done
2024-06-15 09:49:00,716 INFO    HandlerThread:5612 [system_monitor.py:start():194] Starting system monitor
2024-06-15 09:49:00,716 INFO    SystemMonitor:5612 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-15 09:49:00,716 INFO    HandlerThread:5612 [system_monitor.py:probe():214] Collecting system info
2024-06-15 09:49:00,722 INFO    SystemMonitor:5612 [interfaces.py:start():188] Started cpu monitoring
2024-06-15 09:49:00,722 INFO    SystemMonitor:5612 [interfaces.py:start():188] Started disk monitoring
2024-06-15 09:49:00,723 INFO    SystemMonitor:5612 [interfaces.py:start():188] Started gpu monitoring
2024-06-15 09:49:00,731 INFO    SystemMonitor:5612 [interfaces.py:start():188] Started memory monitoring
2024-06-15 09:49:00,745 INFO    SystemMonitor:5612 [interfaces.py:start():188] Started network monitoring
2024-06-15 09:49:00,749 DEBUG   HandlerThread:5612 [system_info.py:probe():152] Probing system
2024-06-15 09:49:00,751 DEBUG   HandlerThread:5612 [system_info.py:_probe_git():137] Probing git
2024-06-15 09:49:00,840 DEBUG   HandlerThread:5612 [system_info.py:_probe_git():145] Probing git done
2024-06-15 09:49:00,840 DEBUG   HandlerThread:5612 [system_info.py:probe():200] Probing system done
