2024-06-13 20:44:17,199 INFO    StreamThr :1552 [internal.py:wandb_internal():86] W&B internal server running at pid: 1552, started at: 2024-06-13 20:44:17.199439
2024-06-13 20:44:17,200 DEBUG   HandlerThread:1552 [handler.py:handle_request():146] handle_request: status
2024-06-13 20:44:17,204 INFO    WriterThread:1552 [datastore.py:open_for_write():87] open: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240613_204417-4g1g3qz0\run-4g1g3qz0.wandb
2024-06-13 20:44:17,204 DEBUG   SenderThread:1552 [sender.py:send():379] send: header
2024-06-13 20:44:17,379 DEBUG   SenderThread:1552 [sender.py:send():379] send: run
2024-06-13 20:44:17,866 INFO    SenderThread:1552 [dir_watcher.py:__init__():211] watching files in: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240613_204417-4g1g3qz0\files
2024-06-13 20:44:17,866 INFO    SenderThread:1552 [sender.py:_start_run_threads():1124] run started: 4g1g3qz0 with start time 1718325857.200438
2024-06-13 20:44:17,877 DEBUG   HandlerThread:1552 [handler.py:handle_request():146] handle_request: check_version
2024-06-13 20:44:17,877 DEBUG   SenderThread:1552 [sender.py:send_request():406] send_request: check_version
2024-06-13 20:44:18,356 DEBUG   HandlerThread:1552 [handler.py:handle_request():146] handle_request: run_start
2024-06-13 20:44:18,383 DEBUG   HandlerThread:1552 [system_info.py:__init__():26] System info init
2024-06-13 20:44:18,383 DEBUG   HandlerThread:1552 [system_info.py:__init__():41] System info init done
2024-06-13 20:44:18,383 INFO    HandlerThread:1552 [system_monitor.py:start():194] Starting system monitor
2024-06-13 20:44:18,383 INFO    SystemMonitor:1552 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-13 20:44:18,383 INFO    HandlerThread:1552 [system_monitor.py:probe():214] Collecting system info
2024-06-13 20:44:18,388 INFO    SystemMonitor:1552 [interfaces.py:start():190] Started cpu monitoring
2024-06-13 20:44:18,388 INFO    SystemMonitor:1552 [interfaces.py:start():190] Started disk monitoring
2024-06-13 20:44:18,389 INFO    SystemMonitor:1552 [interfaces.py:start():190] Started gpu monitoring
2024-06-13 20:44:18,396 INFO    SystemMonitor:1552 [interfaces.py:start():190] Started memory monitoring
2024-06-13 20:44:18,409 INFO    SystemMonitor:1552 [interfaces.py:start():190] Started network monitoring
2024-06-13 20:44:18,414 DEBUG   HandlerThread:1552 [system_info.py:probe():150] Probing system
2024-06-13 20:44:18,416 DEBUG   HandlerThread:1552 [system_info.py:_probe_git():135] Probing git
2024-06-13 20:44:18,503 DEBUG   HandlerThread:1552 [system_info.py:_probe_git():143] Probing git done
2024-06-13 20:44:18,503 DEBUG   HandlerThread:1552 [system_info.py:probe():198] Probing system done
